8 1765271161 19.000000 -1 19.000000 19.000000 19.000000
11 1765271161 20.000000 -1 20.000000 20.000000 20.000000
13 1765271166 19.000000 -1 19.000000 19.000000 19.000000
8 1765271171 1.000000 -1 1.000000 1.000000 1.000000
21 1765271176 19.000000 -1 19.000000 19.000000 19.000000
23 1765271176 19.000000 -1 19.000000 19.000000 19.000000
8 1765271176 19.000000 -1 19.000000 19.000000 19.000000
25 1765271176 19.000000 -1 19.000000 19.000000 19.000000
13 1765271176 1.000000 -1 1.000000 1.000000 1.000000
21 1765271181 1.000000 -1 1.000000 1.000000 1.000000
23 1765271181 1.000000 -1 1.000000 1.000000 1.000000
25 1765271181 1.000000 -1 1.000000 1.000000 1.000000
13 1765271181 18.000000 -1 18.000000 18.000000 18.000000
8 1765271186 1.000000 -1 1.000000 1.000000 1.000000
13 1765271186 1.000000 -1 1.000000 1.000000 1.000000
21 1765271191 19.000000 -1 19.000000 19.000000 19.000000
23 1765271191 19.000000 -1 19.000000 19.000000 19.000000
8 1765271191 18.000000 -1 18.000000 18.000000 18.000000
25 1765271191 19.000000 -1 19.000000 19.000000 19.000000
13 1765271191 1.000000 -1 1.000000 1.000000 1.000000
21 1765271196 1.000000 -1 1.000000 1.000000 1.000000
23 1765271196 1.000000 -1 1.000000 1.000000 1.000000
8 1765271196 1.000000 -1 1.000000 1.000000 1.000000
25 1765271196 1.000000 -1 1.000000 1.000000 1.000000
13 1765271196 15.000000 -1 15.000000 15.000000 15.000000
8 1765271201 1.000000 -1 1.000000 1.000000 1.000000
13 1765271201 4.000000 -1 4.000000 4.000000 4.000000
21 1765271206 17.000000 -1 17.000000 17.000000 17.000000
23 1765271206 17.000000 -1 17.000000 17.000000 17.000000
8 1765271206 13.000000 -1 13.000000 13.000000 13.000000
25 1765271206 17.000000 -1 17.000000 17.000000 17.000000
13 1765271206 1.000000 -1 1.000000 1.000000 1.000000
21 1765271211 3.000000 -1 3.000000 3.000000 3.000000
23 1765271211 3.000000 -1 3.000000 3.000000 3.000000
8 1765271211 6.000000 -1 6.000000 6.000000 6.000000
25 1765271211 3.000000 -1 3.000000 3.000000 3.000000
13 1765271211 12.000000 -1 12.000000 12.000000 12.000000
13 1765271216 7.000000 -1 7.000000 7.000000 7.000000
21 1765271221 17.000000 -1 17.000000 17.000000 17.000000
23 1765271221 16.000000 -1 16.000000 16.000000 16.000000
8 1765271221 13.000000 -1 13.000000 13.000000 13.000000
25 1765271221 16.000000 -1 16.000000 16.000000 16.000000
21 1765271226 2.000000 -1 2.000000 2.000000 2.000000
23 1765271226 3.000000 -1 3.000000 3.000000 3.000000
8 1765271226 7.000000 -1 7.000000 7.000000 7.000000
25 1765271226 3.000000 -1 3.000000 3.000000 3.000000
13 1765271226 10.000000 -1 10.000000 10.000000 10.000000
13 1765271231 10.000000 -1 10.000000 10.000000 10.000000
21 1765271236 16.000000 -1 16.000000 16.000000 16.000000
23 1765271236 16.000000 -1 16.000000 16.000000 16.000000
8 1765271236 10.000000 -1 10.000000 10.000000 10.000000
25 1765271236 16.000000 -1 16.000000 16.000000 16.000000
21 1765271241 4.000000 -1 4.000000 4.000000 4.000000
23 1765271241 3.000000 -1 3.000000 3.000000 3.000000
8 1765271241 9.000000 -1 9.000000 9.000000 9.000000
25 1765271241 3.000000 -1 3.000000 3.000000 3.000000
13 1765271241 8.000000 -1 8.000000 8.000000 8.000000
23 1765271246 1.000000 -1 1.000000 1.000000 1.000000
8 1765271246 1.000000 -1 1.000000 1.000000 1.000000
25 1765271246 1.000000 -1 1.000000 1.000000 1.000000
13 1765271246 11.000000 -1 11.000000 11.000000 11.000000
21 1765271251 15.000000 -1 15.000000 15.000000 15.000000
23 1765271251 15.000000 -1 15.000000 15.000000 15.000000
8 1765271251 7.000000 -1 7.000000 7.000000 7.000000
25 1765271251 15.000000 -1 15.000000 15.000000 15.000000
13 1765271251 1.000000 -1 1.000000 1.000000 1.000000
21 1765271256 4.000000 -1 4.000000 4.000000 4.000000
23 1765271256 4.000000 -1 4.000000 4.000000 4.000000
8 1765271256 10.000000 -1 10.000000 10.000000 10.000000
25 1765271256 4.000000 -1 4.000000 4.000000 4.000000
13 1765271256 7.000000 -1 7.000000 7.000000 7.000000
21 1765271261 1.000000 -1 1.000000 1.000000 1.000000
23 1765271261 1.000000 -1 1.000000 1.000000 1.000000
8 1765271261 1.000000 -1 1.000000 1.000000 1.000000
25 1765271261 1.000000 -1 1.000000 1.000000 1.000000
13 1765271261 10.000000 -1 10.000000 10.000000 10.000000
21 1765271266 13.000000 -1 13.000000 13.000000 13.000000
23 1765271266 12.000000 -1 12.000000 12.000000 12.000000
8 1765271266 7.000000 -1 7.000000 7.000000 7.000000
25 1765271266 12.000000 -1 12.000000 12.000000 12.000000
13 1765271266 1.000000 -1 1.000000 1.000000 1.000000
21 1765271271 4.000000 -1 4.000000 4.000000 4.000000
23 1765271271 5.000000 -1 5.000000 5.000000 5.000000
8 1765271271 9.000000 -1 9.000000 9.000000 9.000000
25 1765271271 5.000000 -1 5.000000 5.000000 5.000000
13 1765271271 5.000000 -1 5.000000 5.000000 5.000000
21 1765271276 1.000000 -1 1.000000 1.000000 1.000000
23 1765271276 1.000000 -1 1.000000 1.000000 1.000000
8 1765271276 1.000000 -1 1.000000 1.000000 1.000000
25 1765271276 1.000000 -1 1.000000 1.000000 1.000000
13 1765271276 11.000000 -1 11.000000 11.000000 11.000000
21 1765271281 10.000000 -1 10.000000 10.000000 10.000000
23 1765271281 10.000000 -1 10.000000 10.000000 10.000000
8 1765271281 6.000000 -1 6.000000 6.000000 6.000000
25 1765271281 10.000000 -1 10.000000 10.000000 10.000000
13 1765271281 1.000000 -1 1.000000 1.000000 1.000000
21 1765271286 6.000000 -1 6.000000 6.000000 6.000000
23 1765271286 6.000000 -1 6.000000 6.000000 6.000000
8 1765271286 9.000000 -1 9.000000 9.000000 9.000000
25 1765271286 6.000000 -1 6.000000 6.000000 6.000000
13 1765271286 5.000000 -1 5.000000 5.000000 5.000000
21 1765271291 1.000000 -1 1.000000 1.000000 1.000000
23 1765271291 1.000000 -1 1.000000 1.000000 1.000000
8 1765271291 3.000000 -1 3.000000 3.000000 3.000000
25 1765271291 1.000000 -1 1.000000 1.000000 1.000000
13 1765271291 9.000000 -1 9.000000 9.000000 9.000000
21 1765271296 10.000000 -1 10.000000 10.000000 10.000000
23 1765271296 8.000000 -1 8.000000 8.000000 8.000000
8 1765271296 4.000000 -1 4.000000 4.000000 4.000000
25 1765271296 10.000000 -1 10.000000 10.000000 10.000000
13 1765271296 4.000000 -1 4.000000 4.000000 4.000000
21 1765271301 6.000000 -1 6.000000 6.000000 6.000000
23 1765271301 8.000000 -1 8.000000 8.000000 8.000000
8 1765271301 12.000000 -1 12.000000 12.000000 12.000000
25 1765271301 6.000000 -1 6.000000 6.000000 6.000000
13 1765271301 4.000000 -1 4.000000 4.000000 4.000000
21 1765271306 1.000000 -1 1.000000 1.000000 1.000000
23 1765271306 1.000000 -1 1.000000 1.000000 1.000000
8 1765271306 3.000000 -1 3.000000 3.000000 3.000000
25 1765271306 1.000000 -1 1.000000 1.000000 1.000000
13 1765271306 11.000000 -1 11.000000 11.000000 11.000000
21 1765271311 10.000000 -1 10.000000 10.000000 10.000000
23 1765271311 9.000000 -1 9.000000 9.000000 9.000000
8 1765271311 4.000000 -1 4.000000 4.000000 4.000000
25 1765271311 9.000000 -1 9.000000 9.000000 9.000000
13 1765271311 4.000000 -1 4.000000 4.000000 4.000000
21 1765271316 8.000000 -1 8.000000 8.000000 8.000000
23 1765271316 9.000000 -1 9.000000 9.000000 9.000000
8 1765271316 12.000000 -1 12.000000 12.000000 12.000000
25 1765271316 9.000000 -1 9.000000 9.000000 9.000000
13 1765271316 2.000000 -1 2.000000 2.000000 2.000000
21 1765271321 2.000000 -1 2.000000 2.000000 2.000000
23 1765271321 1.000000 -1 1.000000 1.000000 1.000000
8 1765271321 3.000000 -1 3.000000 3.000000 3.000000
25 1765271321 2.000000 -1 2.000000 2.000000 2.000000
13 1765271321 13.000000 -1 13.000000 13.000000 13.000000
21 1765271326 9.000000 -1 9.000000 9.000000 9.000000
23 1765271326 10.000000 -1 10.000000 10.000000 10.000000
8 1765271326 4.000000 -1 4.000000 4.000000 4.000000
25 1765271326 9.000000 -1 9.000000 9.000000 9.000000
13 1765271326 4.000000 -1 4.000000 4.000000 4.000000
21 1765271331 9.000000 -1 9.000000 9.000000 9.000000
23 1765271331 9.000000 -1 9.000000 9.000000 9.000000
8 1765271331 12.000000 -1 12.000000 12.000000 12.000000
25 1765271331 9.000000 -1 9.000000 9.000000 9.000000
13 1765271331 3.000000 -1 3.000000 3.000000 3.000000
21 1765271336 1.000000 -1 1.000000 1.000000 1.000000
23 1765271336 1.000000 -1 1.000000 1.000000 1.000000
8 1765271336 3.000000 -1 3.000000 3.000000 3.000000
25 1765271336 1.000000 -1 1.000000 1.000000 1.000000
13 1765271336 11.000000 -1 11.000000 11.000000 11.000000
21 1765271341 10.000000 -1 10.000000 10.000000 10.000000
23 1765271341 9.000000 -1 9.000000 9.000000 9.000000
8 1765271341 4.000000 -1 4.000000 4.000000 4.000000
25 1765271341 10.000000 -1 10.000000 10.000000 10.000000
13 1765271341 5.000000 -1 5.000000 5.000000 5.000000
21 1765271346 8.000000 -1 8.000000 8.000000 8.000000
23 1765271346 9.000000 -1 9.000000 9.000000 9.000000
8 1765271346 8.000000 -1 8.000000 8.000000 8.000000
25 1765271346 8.000000 -1 8.000000 8.000000 8.000000
13 1765271346 3.000000 -1 3.000000 3.000000 3.000000
21 1765271351 1.000000 -1 1.000000 1.000000 1.000000
23 1765271351 1.000000 -1 1.000000 1.000000 1.000000
8 1765271351 7.000000 -1 7.000000 7.000000 7.000000
25 1765271351 1.000000 -1 1.000000 1.000000 1.000000
13 1765271351 9.000000 -1 9.000000 9.000000 9.000000
21 1765271356 8.000000 -1 8.000000 8.000000 8.000000
23 1765271356 8.000000 -1 8.000000 8.000000 8.000000
8 1765271356 3.000000 -1 3.000000 3.000000 3.000000
25 1765271356 8.000000 -1 8.000000 8.000000 8.000000
13 1765271356 6.000000 -1 6.000000 6.000000 6.000000
21 1765271361 7.000000 -1 7.000000 7.000000 7.000000
23 1765271361 7.000000 -1 7.000000 7.000000 7.000000
8 1765271361 9.000000 -1 9.000000 9.000000 9.000000
25 1765271361 7.000000 -1 7.000000 7.000000 7.000000
13 1765271361 4.000000 -1 4.000000 4.000000 4.000000
21 1765271366 4.000000 -1 4.000000 4.000000 4.000000
23 1765271366 2.000000 -1 2.000000 2.000000 2.000000
8 1765271366 5.000000 -1 5.000000 5.000000 5.000000
25 1765271366 3.000000 -1 3.000000 3.000000 3.000000
13 1765271366 9.000000 -1 9.000000 9.000000 9.000000
21 1765271371 9.000000 -1 9.000000 9.000000 9.000000
23 1765271371 10.000000 -1 10.000000 10.000000 10.000000
8 1765271371 4.000000 -1 4.000000 4.000000 4.000000
25 1765271371 9.000000 -1 9.000000 9.000000 9.000000
13 1765271371 4.000000 -1 4.000000 4.000000 4.000000
21 1765271376 7.000000 -1 7.000000 7.000000 7.000000
23 1765271376 7.000000 -1 7.000000 7.000000 7.000000
8 1765271376 10.000000 -1 10.000000 10.000000 10.000000
25 1765271376 8.000000 -1 8.000000 8.000000 8.000000
13 1765271376 5.000000 -1 5.000000 5.000000 5.000000
21 1765271381 2.000000 -1 2.000000 2.000000 2.000000
23 1765271381 3.000000 -1 3.000000 3.000000 3.000000
8 1765271381 6.000000 -1 6.000000 6.000000 6.000000
25 1765271381 2.000000 -1 2.000000 2.000000 2.000000
13 1765271381 10.000000 -1 10.000000 10.000000 10.000000
21 1765271386 9.000000 -1 9.000000 9.000000 9.000000
23 1765271386 7.000000 -1 7.000000 7.000000 7.000000
8 1765271386 4.000000 -1 4.000000 4.000000 4.000000
25 1765271386 9.000000 -1 9.000000 9.000000 9.000000
13 1765271386 5.000000 -1 5.000000 5.000000 5.000000
21 1765271391 8.000000 -1 8.000000 8.000000 8.000000
23 1765271391 8.000000 -1 8.000000 8.000000 8.000000
8 1765271391 8.000000 -1 8.000000 8.000000 8.000000
25 1765271391 7.000000 -1 7.000000 7.000000 7.000000
13 1765271391 5.000000 -1 5.000000 5.000000 5.000000
