5 1765272457 0.000000 1 0.000000 0.000000 0.000000
6 1765272457 0.000000 1 0.000000 0.000000 0.000000
7 1765272457 0.000000 1 0.000000 0.000000 0.000000
5 1765272462 0.000000 1 0.000000 0.000000 0.000000
6 1765272462 0.000000 1 0.000000 0.000000 0.000000
7 1765272462 0.000000 1 0.000000 0.000000 0.000000
5 1765272467 0.000000 1 0.000000 0.000000 0.000000
6 1765272467 0.000000 1 0.000000 0.000000 0.000000
7 1765272467 0.000000 1 0.000000 0.000000 0.000000
5 1765272472 0.000000 1 0.000000 0.000000 0.000000
6 1765272472 0.000000 1 0.000000 0.000000 0.000000
7 1765272472 0.000000 1 0.000000 0.000000 0.000000
