9 1765273043 4.800000 -1 4.800000 4.800000 4.800000
9 1765273043 4.800000 -1 4.800000 4.800000 4.800000
9 1765273048 4.800000 -1 4.800000 4.800000 4.800000
9 1765273053 0.800000 -1 0.800000 0.800000 0.800000
9 1765273053 0.800000 -1 0.800000 0.800000 0.800000
9 1765273058 4.800000 -1 4.800000 4.800000 4.800000
9 1765273058 4.800000 -1 4.800000 4.800000 4.800000
9 1765273058 4.600000 -1 4.600000 4.600000 4.600000
9 1765273058 4.800000 -1 4.800000 4.800000 4.800000
9 1765273058 0.800000 -1 0.800000 0.800000 0.800000
9 1765273063 1.000000 -1 1.000000 1.000000 1.000000
9 1765273063 0.800000 -1 0.800000 0.800000 0.800000
9 1765273063 4.600000 -1 4.600000 4.600000 4.600000
9 1765273068 0.800000 -1 0.800000 0.800000 0.800000
9 1765273068 0.800000 -1 0.800000 0.800000 0.800000
9 1765273068 0.800000 -1 0.800000 0.800000 0.800000
9 1765273068 0.800000 -1 0.800000 0.800000 0.800000
9 1765273068 1.000000 -1 1.000000 1.000000 1.000000
9 1765273073 4.800000 -1 4.800000 4.800000 4.800000
9 1765273073 4.600000 -1 4.600000 4.600000 4.600000
9 1765273073 5.400000 -1 5.400000 5.400000 5.400000
9 1765273073 4.600000 -1 4.600000 4.600000 4.600000
9 1765273073 0.800000 -1 0.800000 0.800000 0.800000
9 1765273073 0.800000 -1 0.800000 0.800000 0.800000
9 1765273078 0.800000 -1 0.800000 0.800000 0.800000
9 1765273078 1.000000 -1 1.000000 1.000000 1.000000
9 1765273078 1.000000 -1 1.000000 1.000000 1.000000
9 1765273078 1.000000 -1 1.000000 1.000000 1.000000
9 1765273078 5.400000 -1 5.400000 5.400000 5.400000
9 1765273083 0.800000 -1 0.800000 0.800000 0.800000
9 1765273083 0.800000 -1 0.800000 0.800000 0.800000
9 1765273083 1.600000 -1 1.600000 1.600000 1.600000
9 1765273083 0.800000 -1 0.800000 0.800000 0.800000
9 1765273083 0.800000 -1 0.800000 0.800000 0.800000
9 1765273083 1.000000 -1 1.000000 1.000000 1.000000
9 1765273088 5.400000 -1 5.400000 5.400000 5.400000
9 1765273088 5.400000 -1 5.400000 5.400000 5.400000
9 1765273088 4.600000 -1 4.600000 4.600000 4.600000
9 1765273088 5.400000 -1 5.400000 5.400000 5.400000
9 1765273088 1.600000 -1 1.600000 1.600000 1.600000
9 1765273093 1.000000 -1 1.000000 1.000000 1.000000
9 1765273093 1.000000 -1 1.000000 1.000000 1.000000
9 1765273088 0.400000 -1 0.400000 0.400000 0.400000
9 1765273093 2.200000 -1 2.200000 2.200000 2.200000
9 1765273093 1.000000 -1 1.000000 1.000000 1.000000
9 1765273093 0.800000 -1 0.800000 0.800000 0.800000
9 1765273093 4.600000 -1 4.600000 4.600000 4.600000
9 1765273098 1.600000 -1 1.600000 1.600000 1.600000
9 1765273098 1.600000 -1 1.600000 1.600000 1.600000
9 1765273098 1.600000 -1 1.600000 1.600000 1.600000
9 1765273098 1.600000 -1 1.600000 1.600000 1.600000
9 1765273098 2.600000 -1 2.600000 2.600000 2.600000
9 1765273103 5.400000 -1 5.400000 5.400000 5.400000
9 1765273103 5.400000 -1 5.400000 5.400000 5.400000
